SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status,Inventory_Risk,Days_Of_Inventory,Purchase_Year,Purchase_Month,Purchase_Day
SKU_10932,Produce,A,Metro Supply Co,Kolkata Warehouse,2024-02-20 00:00:00,2024-06-04,276,554.0,11,6,34.59,1176.57,120,43,9.0,32224.66,95.9,Normal,Low Risk,16.016189650187915,2024,June,4
SKU_11672,Frozen Foods,B,Prime Distribution,Chennai Warehouse,2025-02-04 00:00:00,2025-02-10,177,481.0,13,4,41.22,1508.31,153,58,16.0,39590.51,95.23,Critical,High Risk,11.669092673459486,2025,February,10
SKU_15125,Frozen Foods,C,Metro Supply Co,Mumbai Warehouse,2024-12-26 00:00:00,2025-02-09,263,188.0,14,3,46.22,1848.08,179,30,9.0,9558.7,86.09,Overstock,Low Risk,4.067503245348334,2025,February,9
SKU_14845,Frozen Foods,C,Prime Distribution,Bangalore Warehouse,2023-10-14 00:00:00,2023-12-07,101,453.0,20,12,35.43,1352.63,138,54,9.0,40227.33,92.43,Normal,Low Risk,12.785774767146487,2023,December,7
SKU_11557,Personal Care,C,Global Retail Supply,Delhi Warehouse,2024-10-08 00:00:00,2025-01-02,371,375.0,5,5,19.86,526.9,136,58,4.0,12701.64,93.59,Normal,Low Risk,18.882175226586103,2025,January,2
SKU_10334,Frozen Foods,C,Metro Supply Co,Mumbai Warehouse,2025-02-28 00:00:00,2025-05-12,318,420.0,6,10,39.21,809.59,134,49,3.0,33366.33,97.66,Critical,High Risk,10.711553175210405,2025,May,12
SKU_15008,Dairy,A,Urban Wholesale,Bangalore Warehouse,2024-01-29 00:00:00,2024-03-10,139,669.0,11,9,23.55,835.99,132,73,13.0,56654.05,86.15,Critical,High Risk,28.40764331210191,2024,March,10
SKU_12845,Produce,B,Metro Supply Co,Bangalore Warehouse,2023-02-20 00:00:00,2023-05-22,335,415.0,16,4,35.61,855.52,69,21,11.0,13640.33,82.79,Critical,High Risk,11.654029766919406,2023,May,22
SKU_12742,Personal Care,B,FreshMart Suppliers,Bangalore Warehouse,2023-04-26 00:00:00,2023-07-12,217,303.0,14,11,58.97,1647.36,134,74,8.0,21891.8,89.17,Critical,High Risk,5.138205867390199,2023,July,12
SKU_15070,Frozen Foods,C,Global Retail Supply,Delhi Warehouse,2023-08-10 00:00:00,2023-11-21,296,578.0,14,5,48.98,1461.1572568093384,123,81,13.0,36909.11,85.0,Critical,High Risk,11.800734993875052,2023,November,21
SKU_11600,Snacks,A,FreshMart Suppliers,Bangalore Warehouse,2025-02-25 00:00:00,2025-04-09,303,528.0,2,5,33.79,890.92,160,59,11.0,16167.44,91.8,Overstock,Low Risk,15.62592482983131,2025,April,9
SKU_13918,Household,A,NextGen Traders,Mumbai Warehouse,2025-01-09 00:00:00,2025-05-02,180,648.0,8,10,12.37,306.21,82,61,6.0,47509.98,96.35,Normal,Low Risk,52.38480194017785,2025,May,2
SKU_10681,Dairy,B,Metro Supply Co,Kolkata Warehouse,2025-04-18 00:00:00,2025-05-05,190,389.0,15,11,35.15,1352.16,90,72,10.0,26028.32,87.3,Overstock,Low Risk,11.066856330014225,2025,May,5
SKU_13563,Household,B,Global Retail Supply,Kolkata Warehouse,2025-01-20 00:00:00,2025-05-01,235,488.0,11,9,37.55,892.26,128,56,9.0,38227.71,96.53,Overstock,Low Risk,12.996005326231693,2025,May,1
SKU_16200,Beverages,A,Global Retail Supply,Mumbai Warehouse,2024-04-03 00:00:00,2024-06-15,28,381.0,10,2,33.12,974.4,171,73,13.0,22469.77,98.0,Normal,Low Risk,11.503623188405799,2024,June,15
SKU_15138,Beverages,C,Global Retail Supply,Kolkata Warehouse,2024-10-10 00:00:00,2024-11-24,27,499.0,6,20,29.82,967.98,123,51,8.0,22284.03,82.17,Overstock,Low Risk,16.733735747820255,2024,November,24
SKU_14864,Beverages,A,Urban Wholesale,Bangalore Warehouse,2023-05-12 00:00:00,2023-05-26,305,472.0,13,1,37.82,841.47,96,67,9.0,33014.16,87.23,Normal,Low Risk,12.480169222633528,2023,May,26
SKU_13256,Snacks,C,Prime Distribution,Mumbai Warehouse,2025-01-30 00:00:00,2025-03-07,322,289.0,19,10,54.22,1470.52,145,33,11.0,34648.64,83.91,Low Stock,High Risk,5.33013648100332,2025,March,7
SKU_16301,Personal Care,A,Prime Distribution,Mumbai Warehouse,2025-04-02 00:00:00,2025-06-04,149,493.0,10,12,54.47,1433.72,130,48,11.0,56676.79,95.97,Low Stock,High Risk,9.05085368092528,2025,June,4
SKU_13785,Bakery,B,Global Retail Supply,Mumbai Warehouse,2023-03-23 00:00:00,2023-04-14,309,684.0,14,4,26.12,775.78,148,18,9.0,25120.78,84.08,Normal,Low Risk,26.186830015313934,2023,April,14
SKU_15856,Bakery,C,Global Retail Supply,Chennai Warehouse,2023-08-16 00:00:00,2023-09-18,204,358.0,9,10,40.9,1377.98,142,30,13.0,13693.8,94.39,Normal,Low Risk,8.753056234718827,2023,September,18
SKU_12758,Snacks,A,Prime Distribution,Bangalore Warehouse,2024-05-30 00:00:00,2024-06-28,125,448.0,15,13,22.48,603.25,88,44,5.0,27306.49,98.45,Low Stock,High Risk,19.9288256227758,2024,June,28
SKU_13123,Frozen Foods,A,Metro Supply Co,Chennai Warehouse,2023-04-18 00:00:00,2023-07-09,29,543.0,2,3,37.78,1440.45,190,84,9.0,27960.54,88.7,Overstock,Low Risk,14.372683959767071,2023,July,9
SKU_13773,Frozen Foods,A,Urban Wholesale,Chennai Warehouse,2024-08-07 00:00:00,2024-10-08,79,661.0,10,7,48.84,1751.16,129,62,6.0,37316.34,91.61,Low Stock,High Risk,13.533988533988532,2024,October,8
SKU_13151,Frozen Foods,C,Global Retail Supply,Kolkata Warehouse,2023-04-28 00:00:00,2023-06-16,356,267.0,8,9,28.95,684.56,145,42,12.0,6818.2,93.03,Normal,Low Risk,9.22279792746114,2023,June,16
SKU_16424,Bakery,B,Prime Distribution,Mumbai Warehouse,2023-11-05 00:00:00,2023-11-26,121,319.0,11,17,13.03,361.24,104,75,13.0,19385.25,87.03,Overstock,Low Risk,24.481964696853417,2023,November,26
SKU_16291,Beverages,A,Metro Supply Co,Kolkata Warehouse,2024-02-23 00:00:00,2025-04-20,108,599.0,15,8,38.69,1315.36,134,87,8.0,68509.47,97.34,Critical,High Risk,15.482036701990179,2025,April,20
SKU_16597,Beverages,B,Global Retail Supply,Bangalore Warehouse,2024-02-23 00:00:00,2024-01-30,399,330.0,0,8,42.97,1425.13,105,57,6.0,29060.86,89.87,Low Stock,High Risk,7.679776588317431,2024,January,30
SKU_15327,Produce,A,Prime Distribution,Delhi Warehouse,2023-01-08 00:00:00,2023-01-09,8,451.0,10,5,45.8,1723.79,165,34,10.0,33519.09,93.67,Normal,Low Risk,9.847161572052402,2023,January,9
SKU_13659,Household,B,Urban Wholesale,Delhi Warehouse,2024-02-12 00:00:00,2023-06-09,85,429.0,15,6,33.66,688.1,126,42,7.0,44760.69,82.41,Critical,High Risk,12.745098039215687,2023,June,9
SKU_15711,Frozen Foods,B,Prime Distribution,Bangalore Warehouse,2023-07-16 00:00:00,2023-10-08,119,461.0,5,5,27.09,937.86,134,58,9.0,44991.24,86.0,Normal,Low Risk,17.01734957548911,2023,October,8
SKU_13742,Dairy,B,Urban Wholesale,Chennai Warehouse,2024-05-16 00:00:00,2024-07-11,229,501.0,0,10,32.53,881.3,114,12,14.0,22164.25,88.76,Low Stock,High Risk,15.401168152474638,2024,July,11
SKU_14367,Produce,C,Metro Supply Co,Chennai Warehouse,2024-12-17 00:00:00,2025-01-31,121,821.0,8,9,29.52,1091.09,81,68,10.0,20204.28,95.93,Low Stock,High Risk,27.811653116531165,2025,January,31
SKU_11488,Bakery,C,Metro Supply Co,Chennai Warehouse,2023-01-11 00:00:00,2023-04-11,160,572.0,11,11,35.09,1121.17,151,67,10.0,30317.89,88.37,Normal,Low Risk,16.30094043887147,2023,April,11
SKU_11423,Bakery,B,NextGen Traders,Bangalore Warehouse,2024-02-02 00:00:00,2024-02-07,192,325.0,13,7,50.89,1725.46,135,50,9.0,14809.9,88.38,Low Stock,High Risk,6.386323442719592,2024,February,7
SKU_11049,Dairy,C,Metro Supply Co,Kolkata Warehouse,2023-11-18 00:00:00,2024-02-08,10,310.0,7,3,26.78,1022.09,81,41,14.0,31146.32,85.06,Normal,Low Risk,11.57580283793876,2024,February,8
SKU_10239,Produce,C,Prime Distribution,Mumbai Warehouse,2023-08-12 00:00:00,2023-10-16,320,309.0,18,6,47.17,1373.6,165,79,8.0,7467.27,92.84,Normal,Low Risk,6.550773796904812,2023,October,16
SKU_10061,Personal Care,A,Metro Supply Co,Mumbai Warehouse,2024-09-12 00:00:00,2024-11-29,88,502.0,15,0,23.17,909.99,58,54,12.0,45818.76,90.38,Overstock,Low Risk,21.665947345705654,2024,November,29
SKU_13016,Produce,A,Urban Wholesale,Chennai Warehouse,2024-11-20 00:00:00,2025-02-14,103,549.0,10,4,16.45,639.46,138,109,6.0,26142.87,84.62,Overstock,Low Risk,33.37386018237082,2025,February,14
SKU_12117,Household,B,Global Retail Supply,Kolkata Warehouse,2024-09-26 00:00:00,2025-01-01,239,458.0,2,12,43.25,1677.38,134,87,11.0,47456.13,92.46,Overstock,Low Risk,10.589595375722544,2025,January,1
SKU_16230,Bakery,C,FreshMart Suppliers,Delhi Warehouse,2024-02-29 00:00:00,2025-04-19,190,309.0,2,0,27.41,710.43,109,73,9.0,34758.32,95.86,Normal,Low Risk,11.273257935060197,2025,April,19
SKU_15194,Produce,C,Prime Distribution,Kolkata Warehouse,2023-03-25 00:00:00,2023-06-14,357,377.0,10,3,34.03,1278.56,97,56,9.0,39728.37,92.42,Overstock,Low Risk,11.078460182192183,2023,June,14
SKU_10031,Personal Care,C,Global Retail Supply,Bangalore Warehouse,2023-05-18 00:00:00,2023-06-21,144,391.0,7,8,58.15,1297.24,63,73,5.0,11306.81,91.4,Low Stock,High Risk,6.723989681857266,2023,June,21
SKU_14526,Dairy,C,Urban Wholesale,Mumbai Warehouse,2024-12-08 00:00:00,2025-01-19,161,414.0,8,12,37.33,1322.45,136,49,6.0,37874.38,82.75,Critical,High Risk,11.090275917492633,2025,January,19
SKU_11501,Household,C,Urban Wholesale,Chennai Warehouse,2023-01-25 00:00:00,2023-02-15,342,194.0,12,3,25.38,551.45,120,58,5.0,7188.21,85.34,Normal,Low Risk,7.64381402679275,2023,February,15
SKU_13592,Bakery,C,Prime Distribution,Chennai Warehouse,2024-10-29 00:00:00,2025-01-19,257,295.0,10,11,23.66,915.01,126,48,12.0,25189.77,94.77,Overstock,Low Risk,12.46830092983939,2025,January,19
SKU_13091,Frozen Foods,B,Prime Distribution,Mumbai Warehouse,2025-01-07 00:00:00,2025-03-06,350,376.0,13,10,46.32,1176.0,75,64,14.0,10040.9,83.09,Low Stock,High Risk,8.117443868739205,2025,March,6
SKU_15035,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2024-01-27 00:00:00,2024-03-25,180,348.0,9,11,35.44,1198.33,135,69,9.0,15433.78,88.23,Critical,High Risk,9.819413092550791,2024,March,25
SKU_13025,Dairy,B,Urban Wholesale,Bangalore Warehouse,2024-11-20 00:00:00,2024-12-10,34,446.0,16,9,22.52,456.08,106,84,10.0,12736.26,86.46,Overstock,Low Risk,19.80461811722913,2024,December,10
SKU_10960,Household,B,Metro Supply Co,Chennai Warehouse,2023-05-02 00:00:00,2023-06-25,70,488.0,15,9,10.07,299.9,105,83,7.0,33451.37,93.59,Low Stock,High Risk,48.46077457795432,2023,June,25
SKU_11956,Household,A,Urban Wholesale,Delhi Warehouse,2023-12-05 00:00:00,2024-03-16,142,635.0,7,4,37.96,1103.52,141,78,7.0,49438.75,97.21,Critical,High Risk,16.72813487881981,2024,March,16
SKU_14651,Personal Care,B,Global Retail Supply,Mumbai Warehouse,2024-11-01 00:00:00,2025-02-05,336,287.0,11,9,39.71,1504.09,136,72,8.0,11263.42,82.37,Low Stock,High Risk,7.227398640141022,2025,February,5
SKU_12317,Beverages,B,Prime Distribution,Delhi Warehouse,2024-06-04 00:00:00,2024-08-26,173,480.0,10,7,36.46,1098.95,137,73,13.0,24752.58,90.54,Critical,High Risk,13.165112452002194,2024,August,26
SKU_10017,Beverages,C,Metro Supply Co,Delhi Warehouse,2024-03-24 00:00:00,2024-07-18,178,510.0,13,4,49.03,1488.13,77,71,16.0,15474.64,85.82,Low Stock,High Risk,10.401794819498265,2024,July,18
SKU_10096,Produce,C,FreshMart Suppliers,Kolkata Warehouse,2023-12-03 00:00:00,2024-03-22,325,378.0,8,2,27.22,911.52,86,95,12.0,27378.34,98.22,Normal,Low Risk,13.886847905951507,2024,March,22
SKU_12798,Snacks,A,FreshMart Suppliers,Delhi Warehouse,2024-11-18 00:00:00,2025-01-07,373,279.0,6,17,32.86,785.92,121,40,14.0,19596.73,85.75,Critical,High Risk,8.49056603773585,2025,January,7
SKU_13268,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2024-09-07 00:00:00,2024-10-30,81,508.0,7,3,29.56,971.65,178,65,16.0,16277.34,90.44,Critical,High Risk,17.185385656292286,2024,October,30
SKU_15940,Dairy,A,NextGen Traders,Bangalore Warehouse,2024-01-10 00:00:00,2024-03-06,204,425.0,7,12,22.7,671.13,118,48,12.0,9106.67,90.8,Normal,Low Risk,18.722466960352424,2024,March,6
SKU_13058,Beverages,A,FreshMart Suppliers,Bangalore Warehouse,2024-08-10 00:00:00,2024-11-09,147,447.0,4,13,30.54,1074.33,150,62,14.0,45986.93,98.88,Overstock,Low Risk,14.636542239685658,2024,November,9
SKU_16104,Snacks,A,Prime Distribution,Delhi Warehouse,2024-10-21 00:00:00,2025-01-13,353,232.0,17,6,38.84,891.13,60,74,11.0,5696.46,95.51,Low Stock,High Risk,5.9732234809474765,2025,January,13
SKU_14085,Snacks,C,Metro Supply Co,Kolkata Warehouse,2024-08-29 00:00:00,2024-10-06,273,419.0,2,3,36.36,1026.45,116,63,9.0,49731.18,92.96,Critical,High Risk,11.523652365236524,2024,October,6
SKU_13759,Household,A,NextGen Traders,Chennai Warehouse,2023-07-28 00:00:00,2023-09-07,268,386.0,18,16,38.45,1517.14,120,53,12.0,36724.95,90.8,Critical,High Risk,10.039011703511052,2023,September,7
SKU_13869,Snacks,C,Urban Wholesale,Bangalore Warehouse,2023-11-02 00:00:00,2023-12-15,263,599.0,7,10,26.77,866.0,129,79,6.0,14336.23,86.25,Low Stock,High Risk,22.375793799028763,2023,December,15
SKU_11643,Beverages,C,Global Retail Supply,Bangalore Warehouse,2025-04-04 00:00:00,2025-04-17,34,470.0,12,13,53.63,1543.45,123,81,8.0,51332.47,93.01,Overstock,Low Risk,8.763751631549505,2025,April,17
SKU_15165,Snacks,B,Metro Supply Co,Bangalore Warehouse,2024-05-27 00:00:00,2024-09-15,313,520.0,2,0,25.49,846.65,107,83,9.0,39618.29,92.66,Low Stock,High Risk,20.400156924284033,2024,September,15
SKU_13172,Frozen Foods,C,NextGen Traders,Kolkata Warehouse,2024-11-12 00:00:00,2024-12-19,325,318.0,7,10,23.54,736.96,106,71,12.0,11026.39,94.96,Low Stock,High Risk,13.5089209855565,2024,December,19
SKU_10169,Beverages,A,NextGen Traders,Chennai Warehouse,2023-02-13 00:00:00,2023-05-18,145,231.0,5,11,25.18,941.75,113,71,7.0,12465.0,98.97,Overstock,Low Risk,9.173947577442414,2023,May,18
SKU_11074,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2023-05-31 00:00:00,2023-07-30,240,134.0,13,11,19.14,718.21,125,69,9.0,12595.02,86.09,Critical,High Risk,7.001044932079415,2023,July,30
SKU_11582,Frozen Foods,B,FreshMart Suppliers,Chennai Warehouse,2024-02-09 00:00:00,2024-03-14,235,341.0,10,5,24.42,490.49,84,91,12.0,14110.76,85.77,Normal,Low Risk,13.963963963963963,2024,March,14
SKU_10050,Household,B,Metro Supply Co,Kolkata Warehouse,2023-02-21 00:00:00,2023-05-04,242,457.0,17,11,33.4,834.46,119,39,9.0,47770.35,90.38,Critical,High Risk,13.682634730538922,2023,May,4
SKU_12168,Snacks,A,Prime Distribution,Kolkata Warehouse,2024-01-27 00:00:00,2024-02-01,168,435.0,12,6,48.0,1086.16,108,20,9.0,12546.56,93.35,Critical,High Risk,9.0625,2024,February,1
SKU_15381,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2023-11-29 00:00:00,2023-12-27,219,226.0,17,12,29.47,591.91,95,69,5.0,7371.62,94.7,Normal,Low Risk,7.668815744825246,2023,December,27
SKU_12617,Produce,B,NextGen Traders,Chennai Warehouse,2024-08-04 00:00:00,2024-11-02,207,278.0,10,11,34.09,1161.21,88,57,11.0,13983.1,94.2,Normal,Low Risk,8.154884130243472,2024,November,2
SKU_14074,Bakery,C,NextGen Traders,Chennai Warehouse,2023-02-01 00:00:00,2023-05-08,68,482.0,6,11,33.36,811.96,146,99,10.0,55371.01,94.51,Critical,High Risk,14.448441247002398,2023,May,8
SKU_10080,Personal Care,C,NextGen Traders,Kolkata Warehouse,2024-10-25 00:00:00,2024-11-14,89,454.0,20,11,31.74,1211.46,156,51,3.0,46451.64,83.21,Overstock,Low Risk,14.30371770636421,2024,November,14
SKU_16400,Household,A,Urban Wholesale,Bangalore Warehouse,2023-11-25 00:00:00,2024-02-02,330,568.0,9,5,44.3,1321.5448443579764,129,77,9.0,24525.54,87.41,Normal,Low Risk,12.821670428893906,2024,February,2
SKU_11562,Bakery,B,Global Retail Supply,Bangalore Warehouse,2024-05-13 00:00:00,2024-09-03,114,449.0,4,10,31.02,1239.43,45,73,6.0,50575.01,88.74,Low Stock,High Risk,14.474532559638943,2024,September,3
SKU_12589,Beverages,A,Global Retail Supply,Mumbai Warehouse,2023-08-25 00:00:00,2023-11-09,188,516.0,18,11,31.29,723.98,91,62,12.0,11664.74,91.04,Critical,High Risk,16.490891658676894,2023,November,9
SKU_15457,Beverages,B,FreshMart Suppliers,Kolkata Warehouse,2023-07-26 00:00:00,2023-08-30,321,90.0,4,10,28.57,612.37,102,35,8.0,6131.03,83.17,Overstock,Low Risk,3.150157507875394,2023,August,30
SKU_16454,Snacks,A,FreshMart Suppliers,Mumbai Warehouse,2024-10-06 00:00:00,2024-12-24,173,521.0,12,11,35.86,1049.29,112,62,8.0,38177.58,92.06,Critical,High Risk,14.5287228109314,2024,December,24
SKU_15930,Beverages,C,FreshMart Suppliers,Mumbai Warehouse,2025-02-08 00:00:00,2025-03-05,310,524.0,13,15,42.33,1176.43,171,61,14.0,10471.15,86.1,Normal,Low Risk,12.3789274746043,2025,March,5
SKU_13312,Snacks,B,Prime Distribution,Kolkata Warehouse,2023-04-14 00:00:00,2023-06-29,390,498.0,3,12,44.74,1363.46,111,119,13.0,45073.05,92.65,Critical,High Risk,11.130978989718372,2023,June,29
SKU_12185,Personal Care,B,Metro Supply Co,Bangalore Warehouse,2024-02-25 00:00:00,2024-02-29,310,432.0,6,8,12.01,347.44,125,11,13.0,24302.72,91.77,Critical,High Risk,35.97002497918401,2024,February,29
SKU_11219,Snacks,A,FreshMart Suppliers,Delhi Warehouse,2024-04-04 00:00:00,2024-02-14,242,585.0,16,10,41.39,1298.13,170,66,11.0,52077.75,91.63,Normal,Low Risk,14.1338487557381,2024,February,14
SKU_11569,Household,C,Urban Wholesale,Bangalore Warehouse,2023-02-02 00:00:00,2023-03-25,236,484.0,14,8,51.65,1913.28,114,72,12.0,41542.14,93.81,Critical,High Risk,9.370764762826719,2023,March,25
SKU_14772,Dairy,C,Global Retail Supply,Delhi Warehouse,2024-10-22 00:00:00,2025-01-14,32,479.0,9,8,27.55,699.4,140,49,14.0,24442.46,92.35,Overstock,Low Risk,17.38656987295826,2025,January,14
SKU_12499,Household,A,Global Retail Supply,Bangalore Warehouse,2023-01-27 00:00:00,2023-02-24,285,301.0,7,9,29.21,1125.93,144,64,11.0,35160.45,97.63,Overstock,Low Risk,10.30469017459774,2023,February,24
SKU_15972,Dairy,A,FreshMart Suppliers,Kolkata Warehouse,2024-07-06 00:00:00,2024-07-14,305,316.0,8,13,39.16,1427.16,91,44,11.0,9742.3,98.78,Overstock,Low Risk,8.069458631256385,2024,July,14
SKU_10511,Beverages,C,Urban Wholesale,Kolkata Warehouse,2024-07-25 00:00:00,2024-10-29,367,343.0,5,3,56.25,2180.52,159,98,6.0,20726.54,88.27,Normal,Low Risk,6.097777777777778,2024,October,29
SKU_11385,Household,C,NextGen Traders,Mumbai Warehouse,2025-04-23 00:00:00,2025-08-07,96,324.0,10,10,47.04,1584.46,75,55,10.0,20168.36,90.64,Low Stock,High Risk,6.887755102040816,2025,August,7
SKU_16520,Dairy,A,Urban Wholesale,Delhi Warehouse,2025-04-28 00:00:00,2025-07-15,198,476.0,9,10,42.98,955.24,139,29,16.0,18342.91,93.81,Overstock,Low Risk,11.074918566775246,2025,July,15
SKU_13254,Dairy,A,Prime Distribution,Bangalore Warehouse,2023-10-20 00:00:00,2024-02-10,324,503.0,17,15,35.7,1210.83,154,6,14.0,44634.17,91.39,Normal,Low Risk,14.089635854341736,2024,February,10
SKU_13289,Produce,B,FreshMart Suppliers,Mumbai Warehouse,2024-12-28 00:00:00,2025-01-21,154,450.0,7,2,22.7,563.49,132,37,10.0,53999.49,93.37,Critical,High Risk,19.823788546255507,2025,January,21
SKU_13096,Dairy,A,FreshMart Suppliers,Chennai Warehouse,2025-01-03 00:00:00,2025-02-27,183,397.0,5,11,32.79,1299.53,138,36,15.0,38022.54,86.94,Low Stock,High Risk,12.107349801768832,2025,February,27
SKU_16199,Snacks,C,FreshMart Suppliers,Mumbai Warehouse,2024-12-19 00:00:00,2025-02-12,370,630.0,6,6,30.9,871.25,131,105,10.0,14136.85,85.95,Normal,Low Risk,20.388349514563107,2025,February,12
SKU_10233,Household,B,Prime Distribution,Chennai Warehouse,2023-09-06 00:00:00,2023-12-05,287,318.0,6,12,31.65,1015.59,107,40,11.0,12357.59,97.56,Overstock,Low Risk,10.04739336492891,2023,December,5
SKU_10093,Bakery,B,NextGen Traders,Delhi Warehouse,2023-08-28 00:00:00,2023-12-16,366,555.0,8,3,60.73,2156.58,121,60,9.0,12460.87,94.66,Critical,High Risk,9.138811131236622,2023,December,16
SKU_15658,Produce,A,Prime Distribution,Chennai Warehouse,2025-04-13 00:00:00,2025-05-04,20,523.0,16,14,28.1,1084.29,127,51,14.0,36956.24,96.31,Overstock,Low Risk,18.61209964412811,2025,May,4
SKU_13647,Beverages,A,Urban Wholesale,Delhi Warehouse,2023-01-12 00:00:00,2023-03-16,109,441.0,11,12,43.67,962.89,122,66,10.0,41089.97,90.28,Low Stock,High Risk,10.098465765972064,2023,March,16
SKU_12057,Produce,C,Metro Supply Co,Chennai Warehouse,2023-02-13 00:00:00,2023-05-26,259,449.0,9,2,43.71,1213.62,142,46,12.0,34187.65,90.54,Low Stock,High Risk,10.272248913292152,2023,May,26
SKU_16512,Snacks,B,Prime Distribution,Bangalore Warehouse,2024-08-07 00:00:00,2024-11-15,229,430.0,3,0,39.18,919.05,114,92,8.0,19494.06,92.33,Overstock,Low Risk,10.974987238386932,2024,November,15
SKU_15542,Frozen Foods,A,Metro Supply Co,Kolkata Warehouse,2023-07-21 00:00:00,2023-07-27,81,399.0,12,15,38.25,1368.89,149,87,11.0,17052.2,90.38,Overstock,Low Risk,10.431372549019608,2023,July,27
SKU_14207,Produce,C,FreshMart Suppliers,Chennai Warehouse,2023-02-03 00:00:00,2023-02-13,302,498.0,13,6,42.8,1132.55,135,72,15.0,33349.51,92.43,Low Stock,High Risk,11.63551401869159,2023,February,13
SKU_12445,Produce,A,Urban Wholesale,Chennai Warehouse,2024-03-09 00:00:00,2024-02-26,26,347.0,6,10,39.55,1273.03,136,56,8.0,24885.43,87.08,Critical,High Risk,8.773704171934261,2024,February,26
SKU_13305,Household,A,Prime Distribution,Chennai Warehouse,2024-05-08 00:00:00,2024-08-14,373,428.0,12,0,35.07,1145.3,107,84,12.0,33616.22,82.42,Low Stock,High Risk,12.204163102366696,2024,August,14
SKU_12753,Snacks,A,Metro Supply Co,Delhi Warehouse,2024-03-04 00:00:00,2024-05-20,292,615.0,14,13,38.92,1015.88,57,90,7.0,36821.97,90.3,Normal,Low Risk,15.801644398766701,2024,May,20
SKU_15261,Dairy,C,Prime Distribution,Kolkata Warehouse,2023-04-13 00:00:00,2023-04-14,64,594.0,12,9,35.39,1358.42,110,51,9.0,56150.87,84.25,Low Stock,High Risk,16.78440237355185,2023,April,14
SKU_10037,Frozen Foods,B,Global Retail Supply,Mumbai Warehouse,2023-01-26 00:00:00,2023-02-18,347,512.0,5,7,2.59,89.95,89,54,6.0,26564.05,97.82,Critical,High Risk,197.6833976833977,2023,February,18
SKU_15692,Produce,B,Prime Distribution,Delhi Warehouse,2023-02-25 00:00:00,2023-02-27,344,576.0,16,8,52.6,1260.45,117,78,14.0,59314.05,91.09,Overstock,Low Risk,10.950570342205323,2023,February,27
SKU_11536,Dairy,B,Metro Supply Co,Chennai Warehouse,2023-08-26 00:00:00,2023-12-16,384,150.0,4,5,34.97,763.93,115,57,11.0,3497.84,93.13,Critical,High Risk,4.2893909064912785,2023,December,16
SKU_14237,Household,B,NextGen Traders,Mumbai Warehouse,2024-02-16 00:00:00,2024-05-03,32,420.0,11,9,33.29,879.64,124,45,4.0,46317.19,87.4,Low Stock,High Risk,12.616401321718234,2024,May,3
