SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status
SKU_16291,Beverages,A,Metro Supply Co,Kolkata Warehouse,2024-02-23 00:00:00,2025-04-20,108,599.0,15,8,38.69,1315.36,134,87,8.0,68509.47,97.34,Critical
SKU_16597,Beverages,B,Global Retail Supply,Bangalore Warehouse,2024-02-23 00:00:00,2024-01-30,399,330.0,0,8,42.97,1425.13,105,57,6.0,29060.86,89.87,Low Stock
SKU_15327,Produce,A,Prime Distribution,Delhi Warehouse,2023-01-08 00:00:00,2023-01-09,8,451.0,10,5,45.8,1723.79,165,34,10.0,33519.09,93.67,Normal
SKU_13659,Household,B,Urban Wholesale,Delhi Warehouse,2024-02-12 00:00:00,2023-06-09,85,429.0,15,6,33.66,688.1,126,42,7.0,44760.69,82.41,Critical
SKU_15711,Frozen Foods,B,Prime Distribution,Bangalore Warehouse,2023-07-16 00:00:00,2023-10-08,119,461.0,5,5,27.09,937.86,134,58,9.0,44991.24,86.0,Normal
SKU_13742,Dairy,B,Urban Wholesale,Chennai Warehouse,2024-05-16 00:00:00,2024-07-11,229,501.0,0,10,32.53,881.3,114,12,14.0,22164.25,88.76,Low Stock
SKU_14367,Produce,C,Metro Supply Co,Chennai Warehouse,2024-12-17 00:00:00,2025-01-31,121,821.0,8,9,29.52,1091.09,81,68,10.0,20204.28,95.93,Low Stock
SKU_11488,Bakery,C,Metro Supply Co,Chennai Warehouse,2023-01-11 00:00:00,2023-04-11,160,572.0,11,11,35.09,1121.17,151,67,10.0,30317.89,88.37,Normal
SKU_11423,Bakery,B,NextGen Traders,Bangalore Warehouse,2024-02-02 00:00:00,2024-02-07,192,325.0,13,7,50.89,1725.46,135,50,9.0,14809.9,88.38,Low Stock
SKU_11049,Dairy,C,Metro Supply Co,Kolkata Warehouse,2023-11-18 00:00:00,2024-02-08,10,310.0,7,3,26.78,1022.09,81,41,14.0,31146.32,85.06,Normal
SKU_10239,Produce,C,Prime Distribution,Mumbai Warehouse,2023-08-12 00:00:00,2023-10-16,320,309.0,18,6,47.17,1373.6,165,79,8.0,7467.27,92.84,Normal
SKU_10061,Personal Care,A,Metro Supply Co,Mumbai Warehouse,2024-09-12 00:00:00,2024-11-29,88,502.0,15,0,23.17,909.99,58,54,12.0,45818.76,90.38,Overstock
SKU_13016,Produce,A,Urban Wholesale,Chennai Warehouse,2024-11-20 00:00:00,2025-02-14,103,549.0,10,4,16.45,639.46,138,109,6.0,26142.87,84.62,Overstock
SKU_12117,Household,B,Global Retail Supply,Kolkata Warehouse,2024-09-26 00:00:00,2025-01-01,239,458.0,2,12,43.25,1677.38,134,87,11.0,47456.13,92.46,Overstock
SKU_16230,Bakery,C,FreshMart Suppliers,Delhi Warehouse,2024-02-29 00:00:00,2025-04-19,190,309.0,2,0,27.41,710.43,109,73,9.0,34758.32,95.86,Normal
SKU_15194,Produce,C,Prime Distribution,Kolkata Warehouse,2023-03-25 00:00:00,2023-06-14,357,377.0,10,3,34.03,1278.56,97,56,9.0,39728.37,92.42,Overstock
SKU_10031,Personal Care,C,Global Retail Supply,Bangalore Warehouse,2023-05-18 00:00:00,2023-06-21,144,391.0,7,8,58.15,1297.24,63,73,5.0,11306.81,91.4,Low Stock
SKU_14526,Dairy,C,Urban Wholesale,Mumbai Warehouse,2024-12-08 00:00:00,2025-01-19,161,414.0,8,12,37.33,1322.45,136,49,6.0,37874.38,82.75,Critical
SKU_11501,Household,C,Urban Wholesale,Chennai Warehouse,2023-01-25 00:00:00,2023-02-15,342,194.0,12,3,25.38,551.45,120,58,5.0,7188.21,85.34,Normal
SKU_13592,Bakery,C,Prime Distribution,Chennai Warehouse,2024-10-29 00:00:00,2025-01-19,257,295.0,10,11,23.66,915.01,126,48,12.0,25189.77,94.77,Overstock
SKU_13091,Frozen Foods,B,Prime Distribution,Mumbai Warehouse,2025-01-07 00:00:00,2025-03-06,350,376.0,13,10,46.32,1176.0,75,64,14.0,10040.9,83.09,Low Stock
SKU_15035,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2024-01-27 00:00:00,2024-03-25,180,348.0,9,11,35.44,1198.33,135,69,9.0,15433.78,88.23,Critical
SKU_13025,Dairy,B,Urban Wholesale,Bangalore Warehouse,2024-11-20 00:00:00,2024-12-10,34,446.0,16,9,22.52,456.08,106,84,10.0,12736.26,86.46,Overstock
SKU_10960,Household,B,Metro Supply Co,Chennai Warehouse,2023-05-02 00:00:00,2023-06-25,70,488.0,15,9,10.07,299.9,105,83,7.0,33451.37,93.59,Low Stock
SKU_11956,Household,A,Urban Wholesale,Delhi Warehouse,2023-12-05 00:00:00,2024-03-16,142,635.0,7,4,37.96,1103.52,141,78,7.0,49438.75,97.21,Critical
SKU_14651,Personal Care,B,Global Retail Supply,Mumbai Warehouse,2024-11-01 00:00:00,2025-02-05,336,287.0,11,9,39.71,1504.09,136,72,8.0,11263.42,82.37,Low Stock
SKU_12317,Beverages,B,Prime Distribution,Delhi Warehouse,2024-06-04 00:00:00,2024-08-26,173,480.0,10,7,36.46,1098.95,137,73,13.0,24752.58,90.54,Critical
SKU_10017,Beverages,C,Metro Supply Co,Delhi Warehouse,2024-03-24 00:00:00,2024-07-18,178,510.0,13,4,49.03,1488.13,77,71,16.0,15474.64,85.82,Low Stock
SKU_10096,Produce,C,FreshMart Suppliers,Kolkata Warehouse,2023-12-03 00:00:00,2024-03-22,325,378.0,8,2,27.22,911.52,86,95,12.0,27378.34,98.22,Normal
SKU_12798,Snacks,A,FreshMart Suppliers,Delhi Warehouse,2024-11-18 00:00:00,2025-01-07,373,279.0,6,17,32.86,785.92,121,40,14.0,19596.73,85.75,Critical
SKU_13268,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2024-09-07 00:00:00,2024-10-30,81,508.0,7,3,29.56,971.65,178,65,16.0,16277.34,90.44,Critical
SKU_15940,Dairy,A,NextGen Traders,Bangalore Warehouse,2024-01-10 00:00:00,2024-03-06,204,425.0,7,12,22.7,671.13,118,48,12.0,9106.67,90.8,Normal
SKU_13058,Beverages,A,FreshMart Suppliers,Bangalore Warehouse,2024-08-10 00:00:00,2024-11-09,147,447.0,4,13,30.54,1074.33,150,62,14.0,45986.93,98.88,Overstock
SKU_16104,Snacks,A,Prime Distribution,Delhi Warehouse,2024-10-21 00:00:00,2025-01-13,353,232.0,17,6,38.84,891.13,60,74,11.0,5696.46,95.51,Low Stock
SKU_14085,Snacks,C,Metro Supply Co,Kolkata Warehouse,2024-08-29 00:00:00,2024-10-06,273,419.0,2,3,36.36,1026.45,116,63,9.0,49731.18,92.96,Critical
SKU_13759,Household,A,NextGen Traders,Chennai Warehouse,2023-07-28 00:00:00,2023-09-07,268,386.0,18,16,38.45,1517.14,120,53,12.0,36724.95,90.8,Critical
SKU_13869,Snacks,C,Urban Wholesale,Bangalore Warehouse,2023-11-02 00:00:00,2023-12-15,263,599.0,7,10,26.77,866.0,129,79,6.0,14336.23,86.25,Low Stock
SKU_11643,Beverages,C,Global Retail Supply,Bangalore Warehouse,2025-04-04 00:00:00,2025-04-17,34,470.0,12,13,53.63,1543.45,123,81,8.0,51332.47,93.01,Overstock
SKU_15165,Snacks,B,Metro Supply Co,Bangalore Warehouse,2024-05-27 00:00:00,2024-09-15,313,520.0,2,0,25.49,846.65,107,83,9.0,39618.29,92.66,Low Stock
SKU_13172,Frozen Foods,C,NextGen Traders,Kolkata Warehouse,2024-11-12 00:00:00,2024-12-19,325,318.0,7,10,23.54,736.96,106,71,12.0,11026.39,94.96,Low Stock
SKU_10169,Beverages,A,NextGen Traders,Chennai Warehouse,2023-02-13 00:00:00,2023-05-18,145,231.0,5,11,25.18,941.75,113,71,7.0,12465.0,98.97,Overstock
SKU_11074,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2023-05-31 00:00:00,2023-07-30,240,134.0,13,11,19.14,718.21,125,69,9.0,12595.02,86.09,Critical
SKU_11582,Frozen Foods,B,FreshMart Suppliers,Chennai Warehouse,2024-02-09 00:00:00,2024-03-14,235,341.0,10,5,24.42,490.49,84,91,12.0,14110.76,85.77,Normal
SKU_10050,Household,B,Metro Supply Co,Kolkata Warehouse,2023-02-21 00:00:00,2023-05-04,242,457.0,17,11,33.4,834.46,119,39,9.0,47770.35,90.38,Critical
SKU_12168,Snacks,A,Prime Distribution,Kolkata Warehouse,2024-01-27 00:00:00,2024-02-01,168,435.0,12,6,48.0,1086.16,108,20,9.0,12546.56,93.35,Critical
SKU_15381,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2023-11-29 00:00:00,2023-12-27,219,226.0,17,12,29.47,591.91,95,69,5.0,7371.62,94.7,Normal
SKU_12617,Produce,B,NextGen Traders,Chennai Warehouse,2024-08-04 00:00:00,2024-11-02,207,278.0,10,11,34.09,1161.21,88,57,11.0,13983.1,94.2,Normal
SKU_14074,Bakery,C,NextGen Traders,Chennai Warehouse,2023-02-01 00:00:00,2023-05-08,68,482.0,6,11,33.36,811.96,146,99,10.0,55371.01,94.51,Critical
SKU_10080,Personal Care,C,NextGen Traders,Kolkata Warehouse,2024-10-25 00:00:00,2024-11-14,89,454.0,20,11,31.74,1211.46,156,51,3.0,46451.64,83.21,Overstock
SKU_16400,Household,A,Urban Wholesale,Bangalore Warehouse,2023-11-25 00:00:00,2024-02-02,330,568.0,9,5,44.3,1321.5448443579764,129,77,9.0,24525.54,87.41,Normal
SKU_11562,Bakery,B,Global Retail Supply,Bangalore Warehouse,2024-05-13 00:00:00,2024-09-03,114,449.0,4,10,31.02,1239.43,45,73,6.0,50575.01,88.74,Low Stock
SKU_12589,Beverages,A,Global Retail Supply,Mumbai Warehouse,2023-08-25 00:00:00,2023-11-09,188,516.0,18,11,31.29,723.98,91,62,12.0,11664.74,91.04,Critical
SKU_15457,Beverages,B,FreshMart Suppliers,Kolkata Warehouse,2023-07-26 00:00:00,2023-08-30,321,90.0,4,10,28.57,612.37,102,35,8.0,6131.03,83.17,Overstock
SKU_16454,Snacks,A,FreshMart Suppliers,Mumbai Warehouse,2024-10-06 00:00:00,2024-12-24,173,521.0,12,11,35.86,1049.29,112,62,8.0,38177.58,92.06,Critical
SKU_15930,Beverages,C,FreshMart Suppliers,Mumbai Warehouse,2025-02-08 00:00:00,2025-03-05,310,524.0,13,15,42.33,1176.43,171,61,14.0,10471.15,86.1,Normal
SKU_13312,Snacks,B,Prime Distribution,Kolkata Warehouse,2023-04-14 00:00:00,2023-06-29,390,498.0,3,12,44.74,1363.46,111,119,13.0,45073.05,92.65,Critical
SKU_12185,Personal Care,B,Metro Supply Co,Bangalore Warehouse,2024-02-25 00:00:00,2024-02-29,310,432.0,6,8,12.01,347.44,125,11,13.0,24302.72,91.77,Critical
SKU_11219,Snacks,A,FreshMart Suppliers,Delhi Warehouse,2024-04-04 00:00:00,2024-02-14,242,585.0,16,10,41.39,1298.13,170,66,11.0,52077.75,91.63,Normal
SKU_11569,Household,C,Urban Wholesale,Bangalore Warehouse,2023-02-02 00:00:00,2023-03-25,236,484.0,14,8,51.65,1913.28,114,72,12.0,41542.14,93.81,Critical
SKU_14772,Dairy,C,Global Retail Supply,Delhi Warehouse,2024-10-22 00:00:00,2025-01-14,32,479.0,9,8,27.55,699.4,140,49,14.0,24442.46,92.35,Overstock
SKU_12499,Household,A,Global Retail Supply,Bangalore Warehouse,2023-01-27 00:00:00,2023-02-24,285,301.0,7,9,29.21,1125.93,144,64,11.0,35160.45,97.63,Overstock
SKU_15972,Dairy,A,FreshMart Suppliers,Kolkata Warehouse,2024-07-06 00:00:00,2024-07-14,305,316.0,8,13,39.16,1427.16,91,44,11.0,9742.3,98.78,Overstock
SKU_10511,Beverages,C,Urban Wholesale,Kolkata Warehouse,2024-07-25 00:00:00,2024-10-29,367,343.0,5,3,56.25,2180.52,159,98,6.0,20726.54,88.27,Normal
SKU_11385,Household,C,NextGen Traders,Mumbai Warehouse,2025-04-23 00:00:00,2025-08-07,96,324.0,10,10,47.04,1584.46,75,55,10.0,20168.36,90.64,Low Stock
SKU_16520,Dairy,A,Urban Wholesale,Delhi Warehouse,2025-04-28 00:00:00,2025-07-15,198,476.0,9,10,42.98,955.24,139,29,16.0,18342.91,93.81,Overstock
SKU_13254,Dairy,A,Prime Distribution,Bangalore Warehouse,2023-10-20 00:00:00,2024-02-10,324,503.0,17,15,35.7,1210.83,154,6,14.0,44634.17,91.39,Normal
SKU_13289,Produce,B,FreshMart Suppliers,Mumbai Warehouse,2024-12-28 00:00:00,2025-01-21,154,450.0,7,2,22.7,563.49,132,37,10.0,53999.49,93.37,Critical
SKU_13096,Dairy,A,FreshMart Suppliers,Chennai Warehouse,2025-01-03 00:00:00,2025-02-27,183,397.0,5,11,32.79,1299.53,138,36,15.0,38022.54,86.94,Low Stock
SKU_16199,Snacks,C,FreshMart Suppliers,Mumbai Warehouse,2024-12-19 00:00:00,2025-02-12,370,630.0,6,6,30.9,871.25,131,105,10.0,14136.85,85.95,Normal
SKU_10233,Household,B,Prime Distribution,Chennai Warehouse,2023-09-06 00:00:00,2023-12-05,287,318.0,6,12,31.65,1015.59,107,40,11.0,12357.59,97.56,Overstock
SKU_10093,Bakery,B,NextGen Traders,Delhi Warehouse,2023-08-28 00:00:00,2023-12-16,366,555.0,8,3,60.73,2156.58,121,60,9.0,12460.87,94.66,Critical
SKU_15658,Produce,A,Prime Distribution,Chennai Warehouse,2025-04-13 00:00:00,2025-05-04,20,523.0,16,14,28.1,1084.29,127,51,14.0,36956.24,96.31,Overstock
SKU_13647,Beverages,A,Urban Wholesale,Delhi Warehouse,2023-01-12 00:00:00,2023-03-16,109,441.0,11,12,43.67,962.89,122,66,10.0,41089.97,90.28,Low Stock
SKU_12057,Produce,C,Metro Supply Co,Chennai Warehouse,2023-02-13 00:00:00,2023-05-26,259,449.0,9,2,43.71,1213.62,142,46,12.0,34187.65,90.54,Low Stock
SKU_16512,Snacks,B,Prime Distribution,Bangalore Warehouse,2024-08-07 00:00:00,2024-11-15,229,430.0,3,0,39.18,919.05,114,92,8.0,19494.06,92.33,Overstock
SKU_15542,Frozen Foods,A,Metro Supply Co,Kolkata Warehouse,2023-07-21 00:00:00,2023-07-27,81,399.0,12,15,38.25,1368.89,149,87,11.0,17052.2,90.38,Overstock
SKU_14207,Produce,C,FreshMart Suppliers,Chennai Warehouse,2023-02-03 00:00:00,2023-02-13,302,498.0,13,6,42.8,1132.55,135,72,15.0,33349.51,92.43,Low Stock
SKU_12445,Produce,A,Urban Wholesale,Chennai Warehouse,2024-03-09 00:00:00,2024-02-26,26,347.0,6,10,39.55,1273.03,136,56,8.0,24885.43,87.08,Critical
SKU_13305,Household,A,Prime Distribution,Chennai Warehouse,2024-05-08 00:00:00,2024-08-14,373,428.0,12,0,35.07,1145.3,107,84,12.0,33616.22,82.42,Low Stock
SKU_12753,Snacks,A,Metro Supply Co,Delhi Warehouse,2024-03-04 00:00:00,2024-05-20,292,615.0,14,13,38.92,1015.88,57,90,7.0,36821.97,90.3,Normal
SKU_15261,Dairy,C,Prime Distribution,Kolkata Warehouse,2023-04-13 00:00:00,2023-04-14,64,594.0,12,9,35.39,1358.42,110,51,9.0,56150.87,84.25,Low Stock
SKU_10037,Frozen Foods,B,Global Retail Supply,Mumbai Warehouse,2023-01-26 00:00:00,2023-02-18,347,512.0,5,7,2.59,89.95,89,54,6.0,26564.05,97.82,Critical
SKU_15692,Produce,B,Prime Distribution,Delhi Warehouse,2023-02-25 00:00:00,2023-02-27,344,576.0,16,8,52.6,1260.45,117,78,14.0,59314.05,91.09,Overstock
SKU_11536,Dairy,B,Metro Supply Co,Chennai Warehouse,2023-08-26 00:00:00,2023-12-16,384,150.0,4,5,34.97,763.93,115,57,11.0,3497.84,93.13,Critical
SKU_14237,Household,B,NextGen Traders,Mumbai Warehouse,2024-02-16 00:00:00,2024-05-03,32,420.0,11,9,33.29,879.64,124,45,4.0,46317.19,87.4,Low Stock
SKU_12304,Dairy,B,Metro Supply Co,Kolkata Warehouse,2024-01-03 00:00:00,2024-04-24,198,592.0,17,8,23.41,605.58,88,18,6.0,43025.82,94.67,Normal
SKU_13829,Household,C,Metro Supply Co,Mumbai Warehouse,2023-11-27 00:00:00,2023-12-25,258,396.0,13,7,46.06,1521.65,112,20,10.0,32242.57,90.98,Overstock
SKU_12392,Beverages,A,Metro Supply Co,Kolkata Warehouse,2023-08-25 00:00:00,2023-12-13,205,255.0,9,12,52.62,1170.39,116,60,16.0,21477.44,85.17,Critical
SKU_10696,Produce,B,Global Retail Supply,Delhi Warehouse,2024-05-11 00:00:00,2024-07-16,133,270.0,11,5,24.86,635.86,79,68,7.0,26010.71,83.84,Normal
SKU_16160,Snacks,C,Global Retail Supply,Delhi Warehouse,2024-11-03 00:00:00,2024-12-09,333,267.0,14,4,27.24,815.76,125,73,12.0,7287.89,96.75,Overstock
SKU_15291,Beverages,C,Metro Supply Co,Delhi Warehouse,2024-08-02 00:00:00,2024-09-09,288,499.0,4,8,28.85,661.26,148,68,8.0,41721.75,92.68,Critical
SKU_13846,Snacks,B,FreshMart Suppliers,Bangalore Warehouse,2025-01-07 00:00:00,2025-03-29,144,328.0,15,8,22.38,492.23,80,43,10.0,18248.32,85.71,Low Stock
SKU_13207,Bakery,B,Global Retail Supply,Chennai Warehouse,2025-02-02 00:00:00,2025-02-23,200,324.0,7,13,33.63,1290.02,80,29,16.0,12705.49,89.35,Critical
SKU_10756,Snacks,B,NextGen Traders,Kolkata Warehouse,2024-07-18 00:00:00,2024-07-28,216,240.0,5,13,33.31,1277.31,122,75,12.0,16888.39,90.68,Overstock
SKU_12771,Bakery,B,NextGen Traders,Mumbai Warehouse,2025-04-07 00:00:00,2025-07-24,229,390.0,3,7,42.28,1483.13,115,44,9.0,7311.3,92.22,Normal
SKU_13774,Dairy,B,FreshMart Suppliers,Bangalore Warehouse,2024-05-14 00:00:00,2024-06-15,216,499.0,7,6,30.09,982.14,133,29,9.0,24463.65,96.07,Critical
SKU_15841,Frozen Foods,B,Prime Distribution,Kolkata Warehouse,2024-03-14 12:00:00,2024-12-23,318,326.0,18,8,23.29,680.47,132,88,13.0,6745.53,96.5,Critical
SKU_11553,Snacks,C,Prime Distribution,Bangalore Warehouse,2025-01-19 00:00:00,2025-04-22,105,453.0,13,10,49.19,1608.71,61,73,12.0,14805.42,94.96,Critical
SKU_16091,Frozen Foods,A,Urban Wholesale,Delhi Warehouse,2023-08-02 00:00:00,2023-11-28,95,315.0,7,2,29.17,944.53,141,89,16.0,31254.47,95.79,Normal
SKU_11966,Snacks,B,Global Retail Supply,Delhi Warehouse,2023-09-23 00:00:00,2023-10-28,29,376.0,8,8,23.57,869.33,96,24,7.0,31715.47,93.54,Normal
SKU_12893,Snacks,C,Prime Distribution,Chennai Warehouse,2024-05-12 00:00:00,2024-08-16,261,560.0,10,10,26.53,847.8,101,67,15.0,57653.21,88.16,Normal
SKU_13078,Produce,B,FreshMart Suppliers,Delhi Warehouse,2025-02-07 00:00:00,2025-02-18,67,594.0,13,10,18.91,577.24,111,38,9.0,70313.58,95.97,Normal
SKU_16326,Frozen Foods,A,Urban Wholesale,Delhi Warehouse,2024-11-12 00:00:00,2025-03-07,312,332.0,14,1,41.51,1220.49,130,61,10.0,12295.84,96.62,Normal
SKU_11859,Household,A,NextGen Traders,Kolkata Warehouse,2024-04-06 00:00:00,2024-07-06,338,651.0,6,2,17.58,627.35,152,53,9.0,18833.18,92.91,Normal
SKU_14310,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2025-01-04 00:00:00,2025-04-24,299,405.0,13,6,39.79,1007.61,122,51,10.0,41760.0,98.51,Overstock
SKU_12588,Dairy,B,FreshMart Suppliers,Delhi Warehouse,2024-09-10 00:00:00,2024-10-07,118,184.0,12,14,4.89,144.24,140,56,7.0,21902.04,82.08,Normal
SKU_11656,Bakery,A,Urban Wholesale,Bangalore Warehouse,2023-03-26 00:00:00,2023-05-25,328,699.0,16,8,43.67,1636.27,70,110,8.0,71191.59,86.96,Overstock
SKU_16525,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2024-01-31 00:00:00,2024-03-19,266,441.0,12,11,54.07,1660.27,152,68,5.0,23056.68,87.57,Critical
SKU_13968,Bakery,A,NextGen Traders,Kolkata Warehouse,2024-07-03 00:00:00,2024-08-13,229,272.0,7,9,39.36,1091.01,81,41,12.0,31541.77,85.58,Low Stock
SKU_15234,Dairy,A,Prime Distribution,Delhi Warehouse,2023-12-13 00:00:00,2024-01-11,149,366.0,9,5,23.64,640.64,163,76,11.0,34507.63,96.5,Overstock
SKU_10496,Beverages,B,Prime Distribution,Mumbai Warehouse,2024-12-14 00:00:00,2025-03-26,79,426.0,4,5,22.15,457.06,149,17,13.0,11153.85,94.76,Critical
SKU_14395,Household,A,FreshMart Suppliers,Delhi Warehouse,2023-01-14 00:00:00,2023-03-03,168,472.0,13,4,33.11,1121.41,170,63,10.0,54813.23,88.13,Overstock
SKU_13296,Frozen Foods,B,Metro Supply Co,Bangalore Warehouse,2024-05-25 00:00:00,2024-09-05,268,279.0,11,0,39.14,1440.86,77,58,6.0,26435.53,82.6,Low Stock
SKU_16194,Dairy,A,NextGen Traders,Kolkata Warehouse,2023-11-02 00:00:00,2024-02-27,391,663.0,10,4,31.1,757.84,132,66,8.0,66877.44,85.42,Overstock
SKU_10263,Frozen Foods,B,Urban Wholesale,Chennai Warehouse,2025-03-26 00:00:00,2025-05-21,387,194.0,7,8,36.6,809.55,89,85,7.0,5443.23,85.77,Critical
SKU_11192,Beverages,B,NextGen Traders,Kolkata Warehouse,2023-03-02 00:00:00,2023-06-09,82,181.0,11,6,38.16,1138.3781322957198,137,85,5.0,10861.73,94.59,Critical
SKU_10736,Produce,A,FreshMart Suppliers,Chennai Warehouse,2024-03-09 00:00:00,2023-10-27,355,482.0,7,4,34.89,1128.82,124,118,9.0,53283.89,88.28,Low Stock
SKU_10712,Personal Care,C,Metro Supply Co,Kolkata Warehouse,2024-08-13 00:00:00,2024-10-16,244,487.0,18,7,35.69,865.81,125,107,3.0,56558.2,94.62,Critical
SKU_13360,Snacks,B,NextGen Traders,Bangalore Warehouse,2024-08-17 00:00:00,2024-11-18,118,524.0,7,2,30.85,1181.72,132,71,14.0,12615.77,95.4,Critical
SKU_10534,Snacks,A,Global Retail Supply,Kolkata Warehouse,2023-08-25 00:00:00,2023-10-13,253,375.0,3,5,40.21,1213.17,129,63,7.0,33895.6,97.37,Critical
SKU_10676,Dairy,B,Global Retail Supply,Mumbai Warehouse,2023-09-23 00:00:00,2023-10-14,359,294.0,12,9,44.58,1410.2,96,60,5.0,9674.36,89.84,Overstock
SKU_11905,Dairy,B,Urban Wholesale,Chennai Warehouse,2025-03-08 00:00:00,2025-05-12,14,571.0,9,5,27.19,1055.74,105,18,7.0,15796.7,98.77,Critical
SKU_10023,Frozen Foods,B,FreshMart Suppliers,Delhi Warehouse,2023-04-06 00:00:00,2023-08-03,251,514.0,15,4,44.63,1565.23,132,76,15.0,21644.9,88.91,Critical
SKU_13708,Snacks,B,Global Retail Supply,Chennai Warehouse,2023-05-05 00:00:00,2023-07-12,162,638.0,12,10,24.24,557.15,108,45,6.0,60962.12,94.32,Overstock
SKU_11407,Frozen Foods,B,Global Retail Supply,Chennai Warehouse,2024-04-19 00:00:00,2024-06-29,162,502.0,6,7,41.87,1559.61,100,48,11.0,49593.58,88.37,Normal
SKU_15120,Household,A,Metro Supply Co,Bangalore Warehouse,2023-11-25 00:00:00,2023-12-05,365,187.0,4,12,41.97,1399.37,94,39,2.0,3374.83,82.48,Normal
SKU_14220,Snacks,C,FreshMart Suppliers,Delhi Warehouse,2023-02-02 00:00:00,2023-04-22,79,507.0,22,6,31.59,998.91,132,44,2.0,46967.5,83.96,Overstock
SKU_16364,Frozen Foods,C,Prime Distribution,Chennai Warehouse,2024-03-01 00:00:00,2024-05-13,259,259.0,13,8,20.81,507.51,140,42,9.0,14065.97,89.11,Critical
SKU_13994,Snacks,A,Metro Supply Co,Mumbai Warehouse,2023-11-19 00:00:00,2023-12-05,92,304.0,13,10,29.55,920.24,143,56,9.0,33729.76,89.93,Critical
SKU_15509,Frozen Foods,C,NextGen Traders,Chennai Warehouse,2024-12-06 00:00:00,2025-01-04,179,312.0,0,10,40.19,1365.95,140,67,12.0,29159.44,85.03,Normal
SKU_12197,Beverages,B,Prime Distribution,Delhi Warehouse,2024-01-28 00:00:00,2024-05-13,126,284.0,11,10,17.06,670.93,86,77,12.0,8213.63,83.5,Overstock
SKU_14855,Beverages,C,Urban Wholesale,Kolkata Warehouse,2024-10-22 00:00:00,2024-12-26,140,471.0,11,5,45.34,930.53,143,24,9.0,39578.62,91.68,Critical
SKU_11730,Produce,A,Urban Wholesale,Chennai Warehouse,2023-03-23 00:00:00,2023-06-19,177,479.0,13,6,40.03,1345.43,110,74,10.0,24641.59,91.06,Low Stock
SKU_13529,Household,C,Global Retail Supply,Delhi Warehouse,2025-03-08 00:00:00,2025-04-18,205,525.0,12,6,20.98,460.94,108,82,10.0,41943.7,85.24,Critical
SKU_13749,Dairy,A,FreshMart Suppliers,Chennai Warehouse,2025-04-01 00:00:00,2025-04-25,349,391.0,11,5,42.58,923.37,113,18,11.0,36526.57,89.16,Overstock
SKU_11193,Produce,B,NextGen Traders,Delhi Warehouse,2023-01-06 00:00:00,2023-02-10,284,353.0,12,11,56.93,1924.69,148,58,7.0,33539.9,95.51,Overstock
SKU_12338,Personal Care,B,Metro Supply Co,Chennai Warehouse,2024-02-10 00:00:00,2023-09-23,333,541.0,5,2,35.22,1270.08,144,63,10.0,30789.12,93.07,Normal
SKU_10800,Personal Care,A,Global Retail Supply,Kolkata Warehouse,2024-05-29 00:00:00,2024-09-21,14,397.0,9,7,44.7,910.69,132,64,6.0,33801.35,91.04,Critical
SKU_14800,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2024-08-30 00:00:00,2024-11-05,137,532.0,6,18,19.67,523.95,94,64,16.0,18000.51,83.69,Overstock
SKU_16575,Dairy,B,Global Retail Supply,Kolkata Warehouse,2025-04-21 00:00:00,2025-06-10,330,486.0,9,6,34.73,951.54,103,45,9.0,43231.92,87.58,Low Stock
SKU_10828,Produce,C,Urban Wholesale,Kolkata Warehouse,2024-09-27 00:00:00,2024-12-16,18,791.0,8,10,28.51,627.95,128,55,8.0,66755.64,93.49,Low Stock
SKU_10706,Bakery,B,Metro Supply Co,Mumbai Warehouse,2023-10-01 00:00:00,2023-10-04,198,429.0,6,14,45.4,1539.93,97,33,8.0,33451.23,98.76,Critical
SKU_12412,Frozen Foods,A,Global Retail Supply,Kolkata Warehouse,2023-01-23 00:00:00,2023-04-07,221,440.0,19,0,34.65,758.09,110,78,11.0,38830.64,82.0,Overstock
SKU_12463,Produce,B,Global Retail Supply,Kolkata Warehouse,2023-06-21 00:00:00,2023-08-12,267,439.0,8,14,38.59,1409.9,107,44,9.0,17309.76,86.48,Normal
SKU_15141,Bakery,B,Metro Supply Co,Kolkata Warehouse,2025-02-18 00:00:00,2025-03-28,158,452.0,9,4,37.78,1163.81,142,41,11.0,10554.93,85.03,Low Stock
SKU_13907,Snacks,C,Global Retail Supply,Delhi Warehouse,2024-02-06 00:00:00,2024-04-30,264,278.0,8,0,41.01,1410.78,129,40,10.0,22490.48,90.16,Critical
SKU_16365,Snacks,C,Metro Supply Co,Kolkata Warehouse,2025-03-26 00:00:00,2025-04-16,259,495.0,5,5,46.26,1628.43,57,88,5.0,24461.85,97.71,Overstock
